Coefficient,1.22
Nodes,76
Diameter,7
Giant Cluster Density,0.6453576864535768
% Nodes in Giant Cluster,0.9605263157894737
Mode Value,3.1668536678099994
Mode Name,69

Name,Value,Degree
0,4.0458677169600001,40
1,2.5185486472199998,56
2,2.5432227031700001,56
3,2.7555845334599995,57
4,2.8014030872000002,57
5,2.7951852271700002,57
6,3.1073775687,59
7,2.4804875843,55
8,7.1025650650100003,3
9,3.0899984316699998,59
10,2.8418915887299998,57
11,2.3237990756999998,53
12,3.4492238789599998,55
13,1.50769275129,21
14,2.0451782067900002,44
15,3.0736115329600002,59
16,3.0828373531,59
17,3.3208642385400005,56
18,2.63418941207,57
19,4.9527722521999999,10
20,3.57685721046,52
21,2.6965075004299996,57
22,2.3154242745200002,53
23,2.9637138144800002,59
24,2.8895683982499998,58
25,3.0470848020800001,59
26,2.8282142907500001,57
27,2.4715063375500002,55
28,3.84452915955,47
29,3.2682785788099999,57
30,3.0496159116600001,59
31,1.9873586413900002,43
32,2.23258263508,52
33,2.9562906400400002,59
34,16.954563274200002,0
35,2.4509156812000001,55
36,2.8332257157599998,57
37,2.6905831226499997,57
38,1.60374253462,25
39,2.7551394302299999,57
40,4.1089008046300002,37
41,3.5070672769699995,54
42,3.3724768058999999,56
43,2.89080331603,59
44,3.2108396216299999,59
45,3.3926242654699998,56
46,4.3858512222400003,23
47,2.5426861110599996,56
48,2.9868695981000002,59
49,2.0977875913299999,47
50,3.0207629264099998,59
51,3.6157707808899997,52
52,3.4149710010700001,56
53,2.02889010064,44
54,2.9973222263900001,59
55,3.3077823712900001,57
56,10.6430128751,1
57,3.0627120730500001,59
58,3.7100469828199993,50
59,5.8794548062900009,3
60,2.5266188000599996,56
61,6.5971945553099998,4
62,3.9533618965300006,44
63,4.0115907797000006,42
64,3.2663970905999999,57
65,2.1551276294299999,49
66,4.8449108353300003,11
67,7.1988315533899998,4
68,2.2062212634999998,51
69,3.1668536678099994,60
70,1.55510646363,23
71,4.1107367892099997,36
72,4.6034448711099998,16
73,7.4664642845500007,4
74,10.6393232865,1
75,8.4077877471100013,2
